,name,product_url,rating,reviews,price,product_type
5338,Cordable 1.2M Replacement Audio Cable for Bang & Olufsen Beoplay Headphones - Compatible with B&O H9/H4/H6/H8 headsets,https://www.amazon.com/Cordable-Replacement-Olufsen-Beoplay-Headphones/dp/B07Q3GYF7J/ref=sr_1_7198?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7198,,,$13.99,Headphones
5339,"BJL-Electronics Bluetooth Headphones,True Wireless Earbuds,Sweatproof Sports Bluetooth Headset,Fast Auto-Pairing,with Portable Charge and Built in Mic for Running/Android/Phone",https://www.amazon.com/BJL-Electronics-Bluetooth-Headphones-Sweatproof-Auto-Pairing/dp/B07TQ7YBJL/ref=sr_1_7199?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7199,3.2 out of 5 stars,143,$19.99,Headphones
5340,"Rand McNally ClearDryve 180, 2-in-1 Bluetooth Headphone/Headset with Active Noise Cancellation, Digital Signal Processing and Custom EQ Settings",https://www.amazon.com/Rand-McNally-ClearDryve-Cancellation-Processing/dp/B07YP73V5J/ref=sr_1_7200?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7200,4.0 out of 5 stars,8,$179.99,Headphones
5341,Three PCS Silicone Rubber Band For iPhone Sony MP3 Player Headphones Amplifier Binding S Size,https://www.amazon.com/Silicone-Rubber-Headphones-Amplifier-Binding/dp/B07FFVB3HG/ref=sr_1_7201?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7201,5.0 out of 5 stars,4,$7.78,Headphones
5342,"Skullcandy Uprock Headphones with Mic Royal/White, One Size",https://www.amazon.com/Skullcandy-Uprock-Auriculares-micr%C3%B3fono-Blanco/dp/B00BTL70BQ/ref=sr_1_7202?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7202,3.5 out of 5 stars,19,,Headphones
5343,6 Pairs A Set Memory Foam + Silicone Ear Pads Replacement S/M/L Size Comfortable Noise Isolating Headphone Accessories Kit Earbuds Ear Tips (Black),https://www.amazon.com/Replacement-Comfortable-Isolating-Headphone-Accessories/dp/B07MM1GDT3/ref=sr_1_7203?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7203,4.1 out of 5 stars,77,$7.98,Headphones
5344,"DD ddHiFi TC35B USB Type-C USB-C to 3.5mm Headphone Jack Adapter, USB CODEC ALC5686, For Android Mobile Phone Huawei Xiaomi Oppo Vivo Samsung iPad Pro, Supporting PCM 384kHz/32bit, 316 Stainless Steel",https://www.amazon.com/DD-TC35B-Headphone-Supporting-Stainless/dp/B0878V8G4V/ref=sr_1_7204?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7204,4.0 out of 5 stars,1,$45.99,Headphones
5345,"USB-C to 3.5mm Headphone Jack Cable, USB Type-C to 3.5mm Adapter Nylon Cable [DAC Hi-Res] Compatible with iPad Pro New 2018,Pixle 2/XL/3,HTC,Samsung S8/S9/Note 8-3 Feet Black",https://www.amazon.com/Headphone-Type-C-Adapter-Compatible-Samsung/dp/B082PTT2KT/ref=sr_1_7225?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7225,3.8 out of 5 stars,20,$10.99,Headphones
5346,"Wireless Earbuds, Bluetooth 5.0 Graphene bass Hi-Fi Headphones with 3000mAh LED Charging Case, IPX7 Waterproof TWS in-Ear Headset 130H Playtime, 9D Stereo Sound Earphones, Noise Canceling w/Mic White",https://www.amazon.com/Bluetooth-Headphones-Waterproof-Earphones-Canceling/dp/B081H3JZ5L/ref=sr_1_7228?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7228,3.6 out of 5 stars,22,$27.99,Headphones
5347,"USB C Hub Multiport Adapter - 10 in 1 Portable Dongle with 4K HDMI, VGA, Ethernet, 3 USB Ports, Audio, PD Charger, SD/Micro SD Card Reader Compatible for MacBook Pro, XPS More Type C Devices.",https://www.amazon.com/USB-Hub-Multiport-Adapter-Compatible/dp/B08397MVWD/ref=sr_1_7230?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7230,4.6 out of 5 stars,69,$38.99,Headphones
5348,"Hagibis USB C Hub for 2018 2019 iPad Pro, Microsoft Surface Go, Magnetic Type C Adapter Dongle with 4K HDMI, USB-C 60W PD Charging, USB 3.0 and 3.5mm Headphone Jack AUX Docking Station",https://www.amazon.com/Hagibis-Microsoft-Magnetic-Charging-Headphone/dp/B07WVTM9XX/ref=sr_1_7231?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7231,3.6 out of 5 stars,13,$29.99,Headphones
5349,FixCracked Replace The Headphone Jack Flex Cable for ipad air 2 White,https://www.amazon.com/FixCracked-Replace-Headphone-Cable-White/dp/B07RKJ9CLZ/ref=sr_1_7235?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7235,,,$7.49,Headphones
5350,"XS 825 Headset Bundle for Training, Coaching, Monitoring, Supervising, Onboarding - Compatible Deskphones Include Avaya, Yealink, Polycom, Cisco, Mitel, Nortel, Toshiba (Stereo, Basic Bundle)",https://www.amazon.com/XS-Telephone-Y-Training-Supervising-Monitoring/dp/B01N79MLD5/ref=sr_1_7251?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7251,4.6 out of 5 stars,8,$139.92,Headphones
5351,"hongxinq Sleep Mask Headphones, Sleep Headphones Bluetooth Eye Mask Eye Cover with Bluetooth Headsets for Sleeping,Meditation, Insomnia,Travel",https://www.amazon.com/hongxinq-Headphones-Bluetooth-Headsets-Meditation/dp/B07VD3L9B6/ref=sr_1_7251?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7251,3.0 out of 5 stars,1,$14.99,Headphones
5352,"Bluecell Pair of Replacement Earpad Ear Pad for Sennheiser Hd202, Hd212, Hd212pro, Hd497, Eh150, Eh250,hd437,hd447, Hd62tv Headphones",https://www.amazon.com/Bluecell-Replacement-Sennheiser-Hd212pro-Headphones/dp/B009SFASAA/ref=sr_1_7252?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7252,3.9 out of 5 stars,60,,Headphones
5353,"Lightning to 3.5 mm Headphone Jack Adapter [Apple MFi Certified], Aux Cable for Car, 3.5mm Auxiliary Audio Cord for iPhone Home Stereo Speaker Compatible for iPhone 11 XS XR X 7 7P 8 8P",https://www.amazon.com/Lightning-Headphone-Certified-Auxiliary-Compatible/dp/B08227PSJN/ref=sr_1_7253?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7253,3.3 out of 5 stars,48,$8.99,Headphones
5354,Bluetooth 5.0 Wireless Earbuds with Microphone for iPhone Android Noise-Cancelling IPX5 Waterproof TWS Stereo Earphone Auto Pairing Headphone Charging Case Compatible with Samsung Huawei iOS(Black),https://www.amazon.com/Auriculares-inal%C3%A1mbricos-impermeables-auriculares-cancelaci%C3%B3n/dp/B07XJ8Z96M/ref=sr_1_7254?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7254,3.3 out of 5 stars,6,$19.99,Headphones
5355,Replacement Audio Cable Cord Wire with in-line Microphone and Control for Beats by Dr Dre Headphones Solo/Studio/Pro/Detox/Wireless/Mixr/Executive/Pill(White),https://www.amazon.com/Replacement-Microphone-Headphones-Wireless-Executive/dp/B077C18NBJ/ref=sr_1_7255?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7255,3.9 out of 5 stars,24,$9.99,Headphones
5356,"Micro USB Charging Cable Power Cord Adapter Charger Compatible Bose SoundLink Color Bluetooth Speaker I, II, SoundLink Mini 2 II/Revolve Plus, QuietComfort 35 SoundLink Headphones II AE2W - 3.3FT",https://www.amazon.com/Compatible-SoundLink-Bluetooth-QuietComfort-Headphones/dp/B07B4B4RLJ/ref=sr_1_7256?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7256,4.1 out of 5 stars,43,$7.96,Headphones
5357,Original Xiaomi Bluetooth Earphone Mi Headphone Wireless Cell Phone Headsets Build-in Mic Handfree Earbuds Youth Vesion (Black),https://www.amazon.com/Original-Xiaomi-Bluetooth-Earphone-Headphone/dp/B0777Q775V/ref=sr_1_7257?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7257,4.1 out of 5 stars,35,,Headphones
5358,"Bluetooth Headphones Wireless Sports Earphones - OPAI IPX7 Waterproof, HD Stereo Sweatproof Earbuds Gym Running Workout, 8 Hour Battery, Noise Cancelling Headsets Mic",https://www.amazon.com/Bluetooth-Headphones-Wireless-Sports-Earphones/dp/B01KO81L1E/ref=sr_1_7258?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7258,3.6 out of 5 stars,18,$18.99,Headphones
5359,"Hosa GPM-103 3.5 mm TRS to 1/4"" TRS Adaptor",https://www.amazon.com/Hosa-GPM-103-3-5-TRS-Adaptor/dp/B000068O3T/ref=sr_1_7259?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7259,4.2 out of 5 stars,863,,Headphones
5360,"Wireless Earbuds, Magnetic Bluetooth Headphones V5.0 with Build-in Mic Sport Sweatproof Earpiece Noise Cancelling Earphones for Workout/Running Compatible with Samsung Android Cellphones",https://www.amazon.com/Headphones-Sweatproof-Cancelling-Compatible-Cellphones/dp/B07XF3CLQJ/ref=sr_1_7260?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7260,,,$79.99,Headphones
5361,"Wireless DJ Audio Mixer Machine - 3 Channel Bluetooth Compatible DJ Controller Sound Mixer System with Mic-Talkover, USB Reader, Dual RCA Phono/Line In, Microphone Input, Headphone Jack - Pyle PMX7BU",https://www.amazon.com/Wireless-Audio-Mixer-Machine-Mic-Talkover/dp/B00P6UDWXG/ref=sr_1_7262?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7262,3.3 out of 5 stars,282,$49.99,Headphones
5362,"SURITCH AirPods Case, [Support Wireless Charging] Cute Protective Portable Shockproof Silicone AirPod Accessories with Keychain Hard PC Cover for Apple AirPods 2 and 1, Green Gold Marble",https://www.amazon.com/SURITCH-Wireless-Protective-Shockproof-Accessories/dp/B07XDTNKG4/ref=sr_1_7265?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7265,4.2 out of 5 stars,78,$9.98,Headphones
5363,Skullcandy Aviator with Mic3 Lifestyle Wired Headphone - Black/Black Open Box,https://www.amazon.com/Skullcandy-Aviator-Lifestyle-Wired-Headphone/dp/B00AUF6EDW/ref=sr_1_7266?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7266,4.2 out of 5 stars,423,,Headphones
5364,"Right Angle 6.35 male to female cable, 1/4 Stereo TRS Headphone Extension Cord for Guitar AMP Synths Amplifier Speaker Piano",https://www.amazon.com/female-Headphone-Extension-Amplifier-Speaker/dp/B07SD9TKTC/ref=sr_1_7267?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7267,3.6 out of 5 stars,6,$8.99,Headphones
5365,"AHG Upgrade Sheepskin Replacement Ear Pads Compatible with Fostex TH-600 TH-610 TH-900/900MK2 FOSTEX T50/T40/T20RP, E-MU Teak, Massdrop TH-X00 and TR-X00 and Some ZMF Headphones (Sheepskin Leather)",https://www.amazon.com/Sheepskin-Replacement-Compatible-Massdrop-Headphones/dp/B07X1L287G/ref=sr_1_7268?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7268,5.0 out of 5 stars,11,$34.99,Headphones
5366,Marvel Over The Ear Wired Headphones with Built in Microphone Quality Sound from The Makers of iHome (Black Panther),https://www.amazon.com/Marvel-Headphones-Microphone-Quality-Panther/dp/B0784874B9/ref=sr_1_7269?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7269,3.9 out of 5 stars,95,$43.62,Headphones
5367,iMBAPrice 2.5mm Stereo Cable Male to Female 12 Feet (2 Pack) - Extension for Speakers or Headphones,https://www.amazon.com/iMBAPrice-2-5mm-Stereo-Cable-Female/dp/B00KYB4DDK/ref=sr_1_7270?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7270,2.8 out of 5 stars,8,,Headphones
5368,Wireless Earbuds Bluetooth 5.0 Headsets Bluetooth Headphones 3D Stereo IPX5 Waterproof Pop-ups Auto Pairing Fast Charging for Android of airpods and Airpod Sports Earphone Wireless Earbuds,https://www.amazon.com/Wireless-Bluetooth-Headsets-Headphones-Waterproof/dp/B0879F6TDG/ref=sr_1_7271?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7271,4.2 out of 5 stars,5,$19.99,Headphones
5369,Sennheiser Urbanite Galaxy On-Ear Headphones - Denim (Discontinued by Manufacturer),https://www.amazon.com/Sennheiser-Urbanite-Galaxy-Ear-Headphones/dp/B00M3NZSP4/ref=sr_1_7272?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7272,4.0 out of 5 stars,108,$89.99,Headphones
5370,Graphics and More Personalized Custom Novelty Travel Portable On-Ear Foldable Headphones,https://www.amazon.com/Graphics-More-Personalized-Portable-Headphones/dp/B073VYMG5Q/ref=sr_1_7273?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7273,5.0 out of 5 stars,4,$9.99,Headphones
5371,"GOLINK Case for Airpods,Camo Series Protective Shockproof TPU Gel Case with Printing for Airpods 1st/2nd Charging Case(White Blue Marble)",https://www.amazon.com/GOLINK-Protective-Shockproof-Printing-Charging/dp/B07X8TMVG1/ref=sr_1_7274?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7274,4.5 out of 5 stars,656,$9.99,Headphones
5372,"HyperX Cloud II Gaming Headset - 7.1 Surround Sound - Memory Foam Ear Pads - Durable Aluminum Frame - Works with PC, PS4, PS4 PRO, Xbox One, Xbox One S - Gun Metal (KHX-HSCP-GM)",https://www.amazon.com/HyperX-Cloud-Gaming-Headset-KHX-HSCP-GM/dp/B00SAYCVTQ/ref=sr_1_7275?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7275,4.4 out of 5 stars,"20,782",$99.99,Headphones
5373,"Bluedio A2 (Air) Bluetooth Headphones 3D Stereo Surround Sound, Foldable Lightweight Stylish Over Ear Wireless Headphones with Mic with Carrying Case for Cell Phones/PC (China)",https://www.amazon.com/Bluedio-Bluetooth-Headphones-Surround-Lightweight/dp/B081119MFG/ref=sr_1_7276?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7276,4.0 out of 5 stars,230,$42.99,Headphones
5374,"Wireless Earbuds, Bluetooth 5.0 Headphones/Earbuds, Sweatproof Sports Earbuds Built-in Mic Noise Cancelling Hi-Fi Stereo Sound for Running/Workout Compatible with Samsung Android iPhone Cellphones",https://www.amazon.com/Headphones-Sweatproof-Cancelling-Compatible-Cellphones/dp/B07ZJ5W8CH/ref=sr_1_7275?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7275,5.0 out of 5 stars,8,$19.99,Headphones
5375,"LASMEX 3.5mm to 3.5mm Headphone Cord with Mic and Remote Control, Compatible with Beats Sony Cowin Mpow Headsets and iPhone iPad iPod, 5ft 1/8 to 1/8 Stereo Aux Cable, Male to Male Audio Cable",https://www.amazon.com/LASMEX-Headphone-Control-Compatible-Headsets/dp/B07SKFN5QT/ref=sr_1_7276?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7276,3.8 out of 5 stars,14,$7.29,Headphones
5376,"SMSL Audio SAP-8 Headphone Amplifier, Black/Silver/Gold",https://www.amazon.com/SMSL-SAP-8-Headphone-Amplifier-Silver/dp/B014P5HZ30/ref=sr_1_7277?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7277,4.6 out of 5 stars,10,$104.99,Headphones
5377,Sony MDR-XB600 Extra Bass 40mm Driver Premium Headphones,https://www.amazon.com/Sony-MDR-XB600-Driver-Premium-Headphones/dp/B009A6CZYY/ref=sr_1_7278?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7278,3.8 out of 5 stars,289,,Headphones
5378,"VEENAX Fly Wireless Headphones, Sport Bluetooth Earbuds, Magnetic Earphones with Mic, 12 Hours Playtime, IP67 Waterproof, Sweatproof, in-Ear Stereo Headset for Workout, Gym, Running, Black",https://www.amazon.com/VEENAX-Headphones-Bluetooth-Waterproof-Sweatproof/dp/B07XJTXPD6/ref=sr_1_7279?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7279,3.7 out of 5 stars,251,$20.99,Headphones
5379,Plantronics-CS540 Convertible Wireless Headset,https://www.amazon.com/Plantronics-84693-01-Plantronics-CS540-Convertible-Wireless/dp/B005HS5MKS/ref=sr_1_7280?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7280,4.2 out of 5 stars,932,$137.98,Headphones
5380,Klipsch Image S4A - II In-Ear Headphones,https://www.amazon.com/Klipsch-Image-S4A-Ear-Headphones/dp/B008VHHYLW/ref=sr_1_7281?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7281,3.3 out of 5 stars,449,,Headphones
5381,"Beats Studio Replacement Ear Pads Cushions - Noise Isolation Adaptive Memory Foam | Upgraded Strong Adhesive with Easy Installation - Compatible with Studio 2 & 3 / Wired/Wireless,Red",https://www.amazon.com/Replacement-Wireless-AURTEC-Cushion-Protein/dp/B075F76Q9X/ref=sr_1_7282?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7282,4.6 out of 5 stars,151,$11.99,Headphones
5382,ATC 5 Pack 6.5mm 1/4-inch Male Plug to 3.5mm 1/8-inch Female Stereo Jack Headphone Headset Audio Adapter Extender,https://www.amazon.com/4-inch-Headphone-Headset-Adapter-Extender/dp/B06XKKP4RK/ref=sr_1_7283?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7283,3.0 out of 5 stars,24,$5.99,Headphones
5383,"[Apple MFi Certified] iPhone to AUX Cord for Car, (3.3FT/1M) Lightning to 3.5mm Audio Stereo Nylon Cable Compatible for iPhone 11/11 Pro/XS/XR/X 8 7 6, iPad to Home Stereo, Speaker, Headphone (Sliver)",https://www.amazon.com/Certified-Lightning-Compatible-Speaker-Headphone/dp/B085QGZ657/ref=sr_1_7284?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7284,5.0 out of 5 stars,17,$8.99,Headphones
5384,"DISNEY COLLECTION Airpods Case, Cartoon Cute Airpods Cover Accessories Leather Magnetic Separation Wireless Charging Headphone Case Shockproof Protective Cover Skin for AirPods 1/2（Red Minnie）",https://www.amazon.com/DISNEY-COLLECTION-Accessories-Separation-Shockproof/dp/B07YTN7913/ref=sr_1_7285?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7285,4.5 out of 5 stars,67,$6.99,Headphones
5385,"Wepro Protective Cover Designed for AirPod Case (Front LED Visible), Silicone Cases Cover Skin Compatible with AirPods 2 & 1 Charging Case, with Keychain, Boys, Girls (Red)",https://www.amazon.com/Wepro-Protective-Designed-Silicone-Compatible/dp/B087X1NZX1/ref=sr_1_7289?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7289,4.5 out of 5 stars,260,$5.28,Headphones
5386,Yoyorule Universal 3.5mm Shoelace Stereo Handfree Headphone Earphone Headset with Mic (Purple),https://www.amazon.com/Yoyorule-Universal-Shoelace-Handfree-Headphone/dp/B01821FMIS/ref=sr_1_7290?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7290,3.4 out of 5 stars,7,$2.99,Headphones
5387,"iPhone  XS/X Audio Case，Laudtec 3.5mm & Lightning Jack Adapter Case For Apple iPhone XS, X/XS, Black+White",https://www.amazon.com/iPhone-Audio-Case%EF%BC%8CLaudtec-Lightning-Adapter/dp/B07D79167L/ref=sr_1_7291?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7291,2.9 out of 5 stars,14,$33.08,Headphones
5388,Yonger Speaker and Headphone Splitter 3.5mm Male to 2 x 3.5mm Female Slim Stereo Splitter Cable,https://www.amazon.com/Yonger-Speaker-Headphone-Splitter-Female/dp/B01DBJ8A76/ref=sr_1_7292?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7292,,,,Headphones
5389,2017 New Invisible Spy Earpiece 918 Detection Wireless Hidden Covert Earphone,https://www.amazon.com/Invisible-Earpiece-Detection-Wireless-Earphone/dp/B01NBW9PGP/ref=sr_1_7293?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7293,2.7 out of 5 stars,96,$37.99,Headphones
5390,Plantronics CS510 - Over-the-Head monaural Wireless Headset System – DECT 6.0,https://www.amazon.com/Plantronics-CS510-Over-Head-monaural/dp/B005HRZPY2/ref=sr_1_7294?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7294,4.2 out of 5 stars,620,$175.98,Headphones
5391,"NewXinglong Bluetooth Wireless Neckband Headphones,48 Hours Play Time,Noise Cancelling Sweatproof Sport in-Ear Earphones for Runnning Workout Gym(Red)",https://www.amazon.com/NewXinglong-Bluetooth-Headphones-Cancelling-Sweatproof/dp/B07Y55TLNQ/ref=sr_1_7295?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7295,3.3 out of 5 stars,5,$19.69,Headphones
5392,"shuoer in Ear Monitor,Shuoer Tape IEM Earphones/Headphones Carbon Dynamic Drive in Ear Earphone, Sound Performance for Musician Audiophile with MMCX Detachable Cable(NO MIC)",https://www.amazon.com/Earphones-Headphones-Performance-Audiophile-Detachable/dp/B07YWNSQPR/ref=sr_1_7296?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7296,3.8 out of 5 stars,5,$129.99,Headphones
5393,"Replacement Audio Cable Cord Line Compatible with for Bose QuietComfort QC15 QC 15 QC2 Headphones, for iPhone or Android Phones",https://www.amazon.com/Replacement-Compatible-QuietComfort-Headphones-Android/dp/B07GZLRFP5/ref=sr_1_7297?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7297,,,$8.98,Headphones
5394,Panasonic RP-HT21 Lightweight Headphones with XBS (15 Pack),https://www.amazon.com/Panasonic-RP-HT21-Lightweight-Headphones-Pack/dp/B01L0M30E4/ref=sr_1_7298?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7298,4.5 out of 5 stars,6,,Headphones
5395,"Audio-Technica ATH-CK200BTBK Bluetooth Wireless In-Ear Headphones with In-Line Mic & Control, Black",https://www.amazon.com/Audio-Technica-ATH-CK200BTBK-Bluetooth-Wireless-Headphones/dp/B07BPFTD5X/ref=sr_1_7299?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7299,3.7 out of 5 stars,57,$39.00,Headphones
5396,"USB Headset with Microphone, Noise Cancelling and Audio Controls Headphone with Rotatable Mic for Chat Online Learing Conference Calls Voice Chat Softphones Call Gaming Clearer Voice Super Light Ultra",https://www.amazon.com/Microphone-Cancelling-Headphone-Conference-Softphones/dp/B088LZMLWK/ref=sr_1_7300?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7300,,,$9.77,Headphones
5397,Polk Audio Hinge Headphones - Black/Silver - with 3 button remote and in-linemicrophone,https://www.amazon.com/Polk-Audio-Hinge-Headphones-linemicrophone/dp/B00FBNAECU/ref=sr_1_7299?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7299,3.9 out of 5 stars,106,,Headphones
5398,"IiEXCEL Replacement Earbuds for Jabra Elite 65t Active 65t, Soft Small Medium Large 3 Size Silicone Rubber Cover Eartips Ear Tips Ear Buds for Jabra Elite 65t Active 65t (6 Pairs) S/M/L",https://www.amazon.com/IiEXCEL-Replacement-Earbuds-Silicone-Eartips/dp/B07SKRTG2V/ref=sr_1_7300?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7300,,,$7.99,Headphones
5399,"Zarsson USB Type C Earphones, Digital in-Ear Sleep Headphones Wired Earbuds Stereo Bass Noise Canceling Sport Headsets for Google Pixel 3, 3XL/2, 2XL, HTC, Xiaomi Note 7, Huawei, iPad Pro 2018",https://www.amazon.com/Zarsson-Earphones-Headphones-Canceling-Headsets/dp/B07WMZNG7G/ref=sr_1_7301?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7301,3.8 out of 5 stars,28,$16.99,Headphones
5400,"Holiper Wireless Earbuds with Premium Sound, Bluetooth Headphones 100H Playtime with Charging Case, Touch Control Earphones, Noise Cancelling Cordless Ear Buds for Music Sports Running Workout, Black",https://www.amazon.com/Holiper-Bluetooth-Headphones-Earphones-Cancelling/dp/B0876C5WRJ/ref=sr_1_7302?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7302,4.0 out of 5 stars,1,$37.99,Headphones
5401,for iPhone 3.5mm Headphone Jack Adapter for iPhone 8 Adapter 3.5mm Aux Jack Earphone Splitter Adapter Charger Cable for iPhone7/7Plus/X/Xs/XSmax Earphone Audio for iPhone Dongle Support iOS 12 System,https://www.amazon.com/Headphone-Adapter-Earphone-Splitter-Charger/dp/B07W9JJBD7/ref=sr_1_7303?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7303,2.9 out of 5 stars,103,$10.99,Headphones
5402,JLab Audio Gravity Bluetooth Wireless Neckband | Bluetooth 4.1 | Titanium 10mm Drivers | 10 Hour Battery Life | 3.5mm Headphone Jack Plug-in | Black,https://www.amazon.com/Audio-Gravity-Bluetooth-Wireless-Neckband/dp/B071HLK27R/ref=sr_1_7304?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7304,3.4 out of 5 stars,38,$39.99,Headphones
5403,MAGNAVOX MHP5032M-WH Foldable Stereo Headphones with Microphone in White | Wired On Ear Headphones | Corded Headphones with Microphone | 3.5 mm Plug Suitable for Computers & Mobile Phones |,https://www.amazon.com/MAGNAVOX-MHP5032M-WH-Headphones-Microphone-Computers/dp/B087D5MN6R/ref=sr_1_7305?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7305,,,$19.95,Headphones
5404,Sony MDR-G74SL Street Style Headphones,https://www.amazon.com/Sony-MDR-G74SL-Street-Style-Headphones/dp/B0001IVB1S/ref=sr_1_7306?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7306,3.8 out of 5 stars,102,,Headphones
5405,"True Wireless Earbuds, BEBEN 6H Continuous 30H Cyclic Playtime IP68 Waterproof 5.0 Wireless Bluetooth Earbuds with Wireless Charging Case, Binaural Stereo Earbuds with Mic and Volume Control",https://www.amazon.com/Wireless-BEBEN-Continuous-Waterproof-Bluetooth/dp/B07PN2FK2W/ref=sr_1_7307?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7307,4.2 out of 5 stars,"2,885",$29.99,Headphones
5406,Oppo PM-3 Closed-Back Planar Magnetic Headphones (Black),https://www.amazon.com/PM-3-Closed-Back-Planar-Magnetic-Headphones/dp/B00UW0FZWQ/ref=sr_1_7308?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7308,4.2 out of 5 stars,210,,Headphones
5407,Headphone Adapter to 3.5mm Dongle Headphone Connector Adapter AUX Audio Jack Stereo Car Charger for iPhone 7/X/XS/XR/8/8Plus 2 in 1 Cable Charging and Music Compatible Support for IOS11 (White),https://www.amazon.com/Headphone-Adapter-Connector-Charging-Compatible/dp/B07WZKT4WF/ref=sr_1_7309?dchild=1&keywords=Headphones&qid=1592473866&s=electronics&sr=1-7309,1.0 out of 5 stars,2,$7.44,Headphones
